Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Arun', 'AnZirk252', 'Zirk.Arun@calpoly.com', 'Zirk90', 148, 46, 149)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sammy', 'Tom', 'TmSammy10', 'Sammy.Tom@calpoly.com', 'Sammy287', 169, 99, 105)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ryan', 'Bar', 'RnBar132', 'Ryan.Bar@inbox.com', 'Ryan232', 242, 19, 167)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frank', 'Jesus', 'FkJesus223', 'Frank.Jesus@icloud.com', 'Frank273', 281, 148, 99)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sarah', 'Marry', 'MySarah286', 'Sarah.Marry@bing.com', 'Sarah31', 58, 189, 120)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zirk', 'Adam', 'AmZirk3', 'Zirk.Adam@gmail.com', 'Zirk109', 9, 133, 84)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rene', 'Bar', 'ReBar294', 'Rene.Bar@icloud.com', 'Rene217', 56, 115, 259)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Dirk', 'John', 'JnDirk28', 'Dirk.John@sprynet.com', 'Dirk181', 155, 143, 137)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jessica', 'Nat', 'JaNat214', 'Jessica.Nat@sprynet.com', 'Jessica70', 244, 143, 91)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'George', 'Dirk', 'GeDirk217', 'George.Dirk@yahoo.com', 'George292', 71, 238, 59)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rene', 'Joe', 'ReJoe153', 'Rene.Joe@sprynet.com', 'Rene237', 75, 163, 79)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tunchi', 'Gym', 'TiGym45', 'Tunchi.Gym@inbox.com', 'Tunchi176', 189, 165, 191)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Goergeson', 'GnZirk138', 'Zirk.Goergeson@inbox.com', 'Zirk206', 52, 24, 290)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Martin', 'Juan', 'MnJuan239', 'Martin.Juan@bing.com', 'Martin238', 256, 24, 34)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jesus', 'Tay', 'TyJesus220', 'Jesus.Tay@sprynet.com', 'Jesus26', 143, 220, 238)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Mike', 'Stone', 'MeStone63', 'Mike.Stone@inbox.com', 'Mike111', 192, 7, 136)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Lil', 'Dirk', 'DkLil45', 'Lil.Dirk@gmail.com', 'Lil230', 185, 157, 242)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ahn', 'Martin', 'AnMartin199', 'Ahn.Martin@outlook.com', 'Ahn27', 63, 156, 76)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Johnson', 'Tara', 'TaJohnson99', 'Johnson.Tara@sprynet.com', 'Johnson279', 28, 116, 56)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tom', 'Mark', 'TmMark97', 'Tom.Mark@inbox.com', 'Tom73', 168, 258, 29)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Juan', 'Boof', 'BfJuan257', 'Juan.Boof@calpoly.com', 'Juan272', 239, 295, 84)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zack', 'Schmit', 'ZkSchmit76', 'Zack.Schmit@inbox.com', 'Zack45', 73, 37, 124)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arun', 'Frank', 'FkArun15', 'Arun.Frank@outlook.com', 'Arun227', 130, 185, 64)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jess', 'Johnson', 'JsJohnson185', 'Jess.Johnson@inbox.com', 'Jess144', 163, 198, 2)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Lil', 'Hoss', 'LlHoss115', 'Lil.Hoss@zoho.com', 'Lil26', 27, 185, 236)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Wyne', 'Reece', 'ReWyne143', 'Wyne.Reece@gmail.com', 'Wyne162', 238, 269, 241)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Arpon', 'Buddy', 'AnBuddy51', 'Arpon.Buddy@zoho.com', 'Arpon221', 124, 154, 141)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zig', 'Hoss', 'HsZig268', 'Zig.Hoss@outlook.com', 'Zig247', 241, 192, 103)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Bob', 'Mark', 'BbMark281', 'Bob.Mark@sprynet.com', 'Bob14', 180, 24, 79)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rene', 'Jon', 'ReJon47', 'Rene.Jon@zoho.com', 'Rene249', 136, 267, 11)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Luber', 'Bart', 'LrBart207', 'Luber.Bart@aol.com', 'Luber285', 156, 135, 95)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Adam', 'Sara', 'AmSara159', 'Adam.Sara@gmail.com', 'Adam202', 156, 261, 255)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Bob', 'Jess', 'BbJess14', 'Bob.Jess@calpoly.com', 'Bob210', 265, 163, 160)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Marry', 'Ronny', 'RyMarry195', 'Marry.Ronny@calpoly.com', 'Marry238', 256, 45, 180)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tom', 'Arpon', 'AnTom94', 'Tom.Arpon@zoho.com', 'Tom87', 156, 280, 230)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Markson', 'Marria', 'MaMarkson32', 'Markson.Marria@aol.com', 'Markson84', 151, 5, 84)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Johnson', 'Arun', 'JnArun6', 'Johnson.Arun@calpoly.com', 'Johnson107', 259, 216, 8)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ahn', 'Jess', 'JsAhn3', 'Ahn.Jess@sprynet.com', 'Ahn234', 81, 47, 298)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Frankson', 'Bart', 'FnBart233', 'Frankson.Bart@gmail.com', 'Frankson25', 240, 299, 76)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Samuel', 'Hoss', 'SlHoss127', 'Samuel.Hoss@sprynet.com', 'Samuel111', 58, 157, 18)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ahn', 'Marry', 'MyAhn99', 'Ahn.Marry@aol.com', 'Ahn233', 276, 18, 258)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jon', 'Zog', 'JnZog176', 'Jon.Zog@icloud.com', 'Jon54', 188, 180, 277)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Jess', 'Hoss', 'JsHoss134', 'Jess.Hoss@icloud.com', 'Jess219', 274, 166, 167)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Franky', 'Mike', 'FyMike20', 'Franky.Mike@gmail.com', 'Franky102', 25, 98, 94)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tom', 'Wendle', 'TmWendle93', 'Tom.Wendle@bing.com', 'Tom76', 215, 258, 148)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Mark', 'Reece', 'ReMark102', 'Mark.Reece@calpoly.com', 'Mark153', 250, 246, 284)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ronnie', 'Ronnie', 'ReRonnie36', 'Ronnie.Ronnie@gmail.com', 'Ronnie228', 155, 112, 260)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zob', 'Toshi', 'ZbToshi256', 'Zob.Toshi@aol.com', 'Zob121', 102, 297, 147)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Debra', 'Tara', 'TaDebra219', 'Debra.Tara@calpoly.com', 'Debra127', 286, 216, 288)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Martin', 'Hoss', 'HsMartin179', 'Martin.Hoss@zoho.com', 'Martin195', 289, 145, 291)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Luber', 'Arpon', 'AnLuber84', 'Luber.Arpon@calpoly.com', 'Luber27', 194, 19, 246)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zag', 'Yas', 'ZgYas261', 'Zag.Yas@icloud.com', 'Zag96', 294, 192, 259)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arf', 'Tay', 'AfTay285', 'Arf.Tay@sprynet.com', 'Arf121', 172, 168, 231)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Schmit', 'Wyne', 'StWyne6', 'Schmit.Wyne@inbox.com', 'Schmit132', 208, 164, 243)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sara', 'Debra', 'SaDebra263', 'Sara.Debra@aol.com', 'Sara194', 108, 192, 13)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Mike', 'Zack', 'ZkMike87', 'Mike.Zack@outlook.com', 'Mike121', 161, 77, 90)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Yuppy', 'Ryan', 'RnYuppy62', 'Yuppy.Ryan@icloud.com', 'Yuppy179', 125, 26, 52)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Yuppy', 'Anna', 'AaYuppy207', 'Yuppy.Anna@inbox.com', 'Yuppy41', 294, 20, 28)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Goergeson', 'Toshi', 'GnToshi268', 'Goergeson.Toshi@calpoly.com', 'Goergeson15', 159, 251, 101)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sammy', 'Jessica', 'JaSammy281', 'Sammy.Jessica@inbox.com', 'Sammy145', 52, 182, 200)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Martin', 'ZkMartin68', 'Zirk.Martin@calpoly.com', 'Zirk220', 55, 137, 167)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Ryan', 'Ronny', 'RnRonny19', 'Ryan.Ronny@zoho.com', 'Ryan192', 34, 276, 148)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sarah', 'Johnson', 'JnSarah166', 'Sarah.Johnson@zoho.com', 'Sarah94', 187, 203, 33)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Debra', 'Ronald', 'RdDebra256', 'Debra.Ronald@calpoly.com', 'Debra289', 184, 98, 261)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Stone', 'ReStone204', 'Ronnie.Stone@inbox.com', 'Ronnie44', 131, 206, 253)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Guppy', 'Schmit', 'StGuppy14', 'Guppy.Schmit@calpoly.com', 'Guppy132', 255, 142, 142)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Adam', 'Markson', 'AmMarkson40', 'Adam.Markson@calpoly.com', 'Adam224', 296, 208, 227)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jose', 'Andrew', 'JeAndrew69', 'Jose.Andrew@icloud.com', 'Jose99', 67, 202, 295)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Arf', 'Jesus', 'JsArf14', 'Arf.Jesus@sprynet.com', 'Arf297', 195, 12, 38)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Markson', 'Sarah', 'MnSarah103', 'Markson.Sarah@zoho.com', 'Markson189', 271, 87, 216)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Franky', 'Ann', 'AnFranky290', 'Franky.Ann@calpoly.com', 'Franky48', 265, 261, 239)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Tara', 'Wendle', 'WeTara156', 'Tara.Wendle@icloud.com', 'Tara80', 127, 55, 22)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Mike', 'Zirk', 'MeZirk81', 'Mike.Zirk@gmail.com', 'Mike239', 175, 150, 138)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Rachel', 'Arpon', 'RlArpon282', 'Rachel.Arpon@bing.com', 'Rachel26', 13, 6, 185)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Schmit', 'Toshi', 'StToshi53', 'Schmit.Toshi@outlook.com', 'Schmit291', 276, 255, 269)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Tunchi', 'Zirk', 'TiZirk192', 'Tunchi.Zirk@gmail.com', 'Tunchi89', 229, 14, 220)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sara', 'Wyne', 'WeSara36', 'Sara.Wyne@aol.com', 'Sara183', 259, 91, 106)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Ronnie', 'Martin', 'ReMartin261', 'Ronnie.Martin@bing.com', 'Ronnie116', 249, 35, 192)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Sammy', 'Rachel', 'RlSammy183', 'Sammy.Rachel@outlook.com', 'Sammy0', 285, 195, 80)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'John', 'Brett', 'JnBrett10', 'John.Brett@aol.com', 'John125', 295, 274, 22)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Frankson', 'Brian', 'BnFrankson89', 'Frankson.Brian@icloud.com', 'Frankson141', 167, 181, 164)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jay', 'Jess', 'JyJess257', 'Jay.Jess@sprynet.com', 'Jay183', 195, 22, 2)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'McDonald', 'Sarah', 'ShMcDonald17', 'McDonald.Sarah@calpoly.com', 'McDonald117', 203, 235, 281)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Zag', 'Zog', 'ZgZog221', 'Zag.Zog@calpoly.com', 'Zag96', 24, 180, 221)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Samuel', 'Markson', 'MnSamuel65', 'Samuel.Markson@icloud.com', 'Samuel118', 260, 203, 162)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Marria', 'Dirk', 'DkMarria168', 'Marria.Dirk@outlook.com', 'Marria46', 112, 293, 4)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Debra', 'Anna', 'DaAnna114', 'Debra.Anna@calpoly.com', 'Debra237', 251, 129, 98)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Reece', 'Jessica', 'ReJessica187', 'Reece.Jessica@sprynet.com', 'Reece260', 162, 162, 126)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Natalie', 'Tom', 'TmNatalie106', 'Natalie.Tom@icloud.com', 'Natalie93', 91, 254, 299)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jay', 'Tara', 'TaJay163', 'Jay.Tara@bing.com', 'Jay61', 276, 1, 99)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (True, 'Jay', 'Wyne', 'WeJay89', 'Jay.Wyne@aol.com', 'Jay120', 114, 17, 241)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Zirk', 'Johnson', 'JnZirk24', 'Zirk.Johnson@gmail.com', 'Zirk137', 141, 72, 92)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Samuel', 'Frank', 'SlFrank135', 'Samuel.Frank@bing.com', 'Samuel182', 117, 255, 65)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'Sammy', 'George', 'GeSammy101', 'Sammy.George@yahoo.com', 'Sammy106', 153, 129, 26)
Insert into User (Priv, firstName, lastName, username, email, password, scorea, scoreb, scorec) values (False, 'John', 'Rachel', 'JnRachel57', 'John.Rachel@gmail.com', 'John200', 61, 203, 60)
